,Location,Date,Time,People
11175,d,010919,123412,7
11176,d,010919,123415,7
11177,d,010919,123418,5
11178,d,010919,123421,4
11179,d,010919,123424,4
11180,d,010919,123427,2
11181,d,010919,123430,0
11182,d,010919,123434,1
11183,d,010919,123437,3
11184,d,010919,123440,2
11185,d,010919,123443,3
11186,d,010919,123447,4
11187,d,010919,123450,5
11188,d,010919,123453,5
11189,d,010919,123456,4
11190,d,010919,123500,2
11191,d,010919,123503,3
11192,d,010919,123506,1
11193,d,010919,123509,1
11194,d,010919,123513,3
11195,d,010919,123516,1
11196,d,010919,123519,1
11197,d,010919,123522,4
11198,d,010919,123525,7
11199,d,010919,123529,5
11200,d,010919,123532,6
11201,d,010919,123535,5
11202,d,010919,123538,3
11203,d,010919,123542,3
11204,d,010919,123545,4
11205,d,010919,123548,4
11206,d,010919,123551,7
11207,d,010919,123554,10
11208,d,010919,123558,10
11209,d,010919,123601,8
11210,d,010919,123604,6
11211,d,010919,123607,7
11212,d,010919,123611,4
11213,d,010919,123614,2
11214,d,010919,123617,4
11215,d,010919,123620,2
11216,d,010919,123624,2
11217,d,010919,123627,2
11218,d,010919,123630,4
11219,d,010919,123633,2
11220,d,010919,123636,1
11221,d,010919,123639,2
11222,d,010919,123642,2
11223,d,010919,123646,3
11224,d,010919,123649,3
11225,d,010919,123652,4
11226,d,010919,123656,4
11227,d,010919,123659,4
11228,d,010919,123702,3
11229,d,010919,123705,5
11230,d,010919,123708,5
11231,d,010919,123712,3
11232,d,010919,123715,5
11233,d,010919,123718,5
11234,d,010919,123722,4
11235,d,010919,123725,4
11236,d,010919,123728,5
11237,d,010919,123731,5
11238,d,010919,123734,6
11239,d,010919,123738,5
11240,d,010919,123741,5
11241,d,010919,123744,7
11242,d,010919,123747,8
11243,d,010919,123751,9
11244,d,010919,123754,8
11245,d,010919,123757,6
11246,d,010919,123800,7
11247,d,010919,123803,5
11248,d,010919,123806,4
11249,d,010919,123810,4
11250,d,010919,123813,5
11251,d,010919,123816,5
11252,d,010919,123819,5
11253,d,010919,123823,5
11254,d,010919,123826,5
11255,d,010919,123829,4
11256,d,010919,123832,5
11257,d,010919,123836,6
11258,d,010919,123839,4
11259,d,010919,123842,5
11260,d,010919,123845,6
11261,d,010919,123848,4
11262,d,010919,123852,5
11263,d,010919,123855,3
11264,d,010919,123858,0
11265,d,010919,123901,1
11266,d,010919,123905,3
11267,d,010919,123908,5
11268,d,010919,123911,4
11269,d,010919,123914,5
11270,d,010919,123917,9
11271,d,010919,123921,6
11272,d,010919,123924,6
11273,d,010919,123927,5
11274,d,010919,123930,5
11275,d,010919,123936,6
11276,d,010919,123940,4
11277,d,010919,123943,5
11278,d,010919,123946,3
11279,d,010919,123949,3
11280,d,010919,123952,7
11281,d,010919,123956,7
11282,d,010919,123959,5
11283,d,010919,124002,3
11284,d,010919,124005,4
11285,d,010919,124009,6
11286,d,010919,124012,9
11287,d,010919,124015,7
11288,d,010919,124018,6
11289,d,010919,124022,7
11290,d,010919,124025,7
11291,d,010919,124028,7
11292,d,010919,124031,6
11293,d,010919,124035,5
11294,d,010919,124038,7
11295,d,010919,124041,5
11296,d,010919,124044,4
11297,d,010919,124048,4
11298,d,010919,124051,2
11299,d,010919,124054,1
11300,d,010919,124057,0
11301,d,010919,124100,0
11302,d,010919,124104,0
11303,d,010919,124107,0
11304,d,010919,124110,1
11305,d,010919,124113,0
11306,d,010919,124116,0
11307,d,010919,124120,3
11308,d,010919,124123,3
11309,d,010919,124126,1
11310,d,010919,124129,3
11311,d,010919,124133,2
11312,d,010919,124136,4
11313,d,010919,124139,5
11314,d,010919,124142,6
11315,d,010919,124145,7
11316,d,010919,124151,7
11317,d,010919,124155,10
11318,d,010919,124158,8
11319,d,010919,124201,9
11320,d,010919,124204,13
11321,d,010919,124207,12
11322,d,010919,124210,13
11323,d,010919,124214,10
11324,d,010919,124217,9
11325,d,010919,124220,8
11326,d,010919,124223,7
11327,d,010919,124227,5
11328,d,010919,124230,5
11329,d,010919,124233,7
11330,d,010919,124236,5
11331,d,010919,124240,5
11332,d,010919,124243,7
11333,d,010919,124246,5
11334,d,010919,124249,6
11335,d,010919,124253,4
11336,d,010919,124256,2
11337,d,010919,124259,7
11338,d,010919,124302,4
11339,d,010919,124306,4
11340,d,010919,124309,3
11341,d,010919,124312,10
11342,d,010919,124316,12
11343,d,010919,124319,11
11344,d,010919,124322,11
11345,d,010919,124325,10
11346,d,010919,124329,8
11347,d,010919,124332,12
11348,d,010919,124335,10
11349,d,010919,124339,8
11350,d,010919,124342,7
11351,d,010919,124345,7
11352,d,010919,124348,5
11353,d,010919,124352,4
11354,d,010919,124355,4
11355,d,010919,124358,5
11356,d,010919,124401,7
11357,d,010919,124405,6
11358,d,010919,124408,5
11359,d,010919,124411,8
11360,d,010919,124415,7
11361,d,010919,124418,6
11362,d,010919,124421,7
11363,d,010919,124424,8
11364,d,010919,124427,4
11365,d,010919,124431,5
11366,d,010919,124434,9
11367,d,010919,124437,9
11368,d,010919,124441,10
11369,d,010919,124444,8
11370,d,010919,124447,8
11371,d,010919,124450,10
11372,d,010919,124454,10
11373,d,010919,124457,12
11374,d,010919,124500,11
11375,d,010919,124504,11
11376,d,010919,124507,10
11377,d,010919,124510,8
11378,d,010919,124513,12
11379,d,010919,124517,13
11380,d,010919,124520,12
11381,d,010919,124523,9
11382,d,010919,124526,9
11383,d,010919,124530,10
11384,d,010919,124533,7
11385,d,010919,124536,5
11386,d,010919,124540,4
11387,d,010919,124543,4
11388,d,010919,124546,4
11389,d,010919,124549,5
11390,d,010919,124552,7
11391,d,010919,124556,7
11392,d,010919,124559,5
11393,d,010919,124603,5
11394,d,010919,124606,5
11395,d,010919,124609,7
11396,d,010919,124612,10
11397,d,010919,124616,7
11398,d,010919,124619,5
11399,d,010919,124622,5
11400,d,010919,124626,5
11401,d,010919,124629,6
11402,d,010919,124632,6
11403,d,010919,124635,5
11404,d,010919,124639,5
11405,d,010919,124642,5
11406,d,010919,124645,8
11407,d,010919,124648,12
11408,d,010919,124652,13
11409,d,010919,124655,13
11410,d,010919,124658,10
11411,d,010919,124702,10
11412,d,010919,124705,6
11413,d,010919,124709,5
11414,d,010919,124712,3
11415,d,010919,124715,3
11416,d,010919,124718,2
11417,d,010919,124721,1
11418,d,010919,124725,4
11419,d,010919,124728,0
11420,d,010919,124731,2
11421,d,010919,124734,4
11422,d,010919,124738,4
11423,d,010919,124741,3
11424,d,010919,124744,1
11425,d,010919,124747,1
11426,d,010919,124751,1
11427,d,010919,124754,2
11428,d,010919,124757,3
11429,d,010919,124800,3
11430,d,010919,124804,6
11431,d,010919,124807,4
11432,d,010919,124810,4
11433,d,010919,124814,6
11434,d,010919,124817,7
11435,d,010919,124820,7
11436,d,010919,124823,2
11437,d,010919,124826,3
11438,d,010919,124830,2
11439,d,010919,124833,2
11440,d,010919,124836,4
11441,d,010919,124839,5
11442,d,010919,124843,7
11443,d,010919,124846,7
11444,d,010919,124849,5
11445,d,010919,124853,3
11446,d,010919,124856,2
11447,d,010919,124859,1
11448,d,010919,124902,0
11449,d,010919,124906,0
11450,d,010919,124909,0
11451,d,010919,124912,1
11452,d,010919,124915,2
11453,d,010919,124919,4
11454,d,010919,124922,4
11455,d,010919,124925,4
11456,d,010919,124929,5
11457,d,010919,124932,6
11458,d,010919,124935,7
11459,d,010919,124938,9
11460,d,010919,124942,5
11461,d,010919,124945,5
11462,d,010919,124948,9
11463,d,010919,124951,14
11464,d,010919,124955,17
11465,d,010919,124958,15
11466,d,010919,125001,14
11467,d,010919,125005,13
11468,d,010919,125008,15
11469,d,010919,125011,12
11470,d,010919,125014,12
11471,d,010919,125018,7
11472,d,010919,125021,6
11473,d,010919,125024,6
11474,d,010919,125027,5
11475,d,010919,125031,3
11476,d,010919,125034,3
11477,d,010919,125037,0
11478,d,010919,125040,0
11479,d,010919,125044,0
11480,d,010919,125047,0
11481,d,010919,125050,0
11482,d,010919,125053,0
11483,d,010919,125057,1
11484,d,010919,125100,3
11485,d,010919,125103,6
11486,d,010919,125106,8
11487,d,010919,125110,8
11488,d,010919,125113,6
11489,d,010919,125116,7
11490,d,010919,125120,7
11491,d,010919,125123,3
11492,d,010919,125126,5
11493,d,010919,125130,6
11494,d,010919,125133,5
11495,d,010919,125136,5
11496,d,010919,125139,7
11497,d,010919,125143,9
11498,d,010919,125146,8
11499,d,010919,125149,7
11500,d,010919,125153,6
11501,d,010919,125156,6
11502,d,010919,125159,7
11503,d,010919,125202,9
11504,d,010919,125206,5
11505,d,010919,125209,5
11506,d,010919,125212,5
11507,d,010919,125216,4
11508,d,010919,125219,6
11509,d,010919,125223,10
11510,d,010919,125226,12
11511,d,010919,125229,10
11512,d,010919,125232,11
11513,d,010919,125236,7
11514,d,010919,125239,9
11515,d,010919,125242,7
11516,d,010919,125246,7
11517,d,010919,125249,8
11518,d,010919,125252,12
11519,d,010919,125255,13
11520,d,010919,125258,10
11521,d,010919,125302,12
11522,d,010919,125305,11
11523,d,010919,125309,10
11524,d,010919,125312,10
11525,d,010919,125315,9
11526,d,010919,125319,8
11527,d,010919,125322,9
11528,d,010919,125325,5
11529,d,010919,125328,6
11530,d,010919,125332,5
11531,d,010919,125335,5
11532,d,010919,125339,8
11533,d,010919,125342,7
11534,d,010919,125345,9
11535,d,010919,125348,15
11536,d,010919,125352,16
11537,d,010919,125355,16
11538,d,010919,125358,14
11539,d,010919,125402,14
11540,d,010919,125405,16
11541,d,010919,125408,9
11542,d,010919,125412,12
11543,d,010919,125415,13
11544,d,010919,125418,11
11545,d,010919,125421,10
11546,d,010919,125424,11
11547,d,010919,125428,12
11548,d,010919,125431,11
11549,d,010919,125434,9
11550,d,010919,125438,17
11551,d,010919,125441,15
11552,d,010919,125444,15
11553,d,010919,125447,16
11554,d,010919,125451,11
11555,d,010919,125454,6
11556,d,010919,125457,7
11557,d,010919,125501,11
11558,d,010919,125504,8
11559,d,010919,125507,9
11560,d,010919,125510,10
11561,d,010919,125513,11
11562,d,010919,125517,12
11563,d,010919,125520,14
11564,d,010919,125523,14
11565,d,010919,125527,10
11566,d,010919,125530,11
11567,d,010919,125533,8
11568,d,010919,125537,9
11569,d,010919,125540,11
11570,d,010919,125543,12
11571,d,010919,125547,12
11572,d,010919,125550,13
11573,d,010919,125553,13
11574,d,010919,125556,11
11575,d,010919,125600,13
11576,d,010919,125603,12
11577,d,010919,125606,9
11578,d,010919,125609,10
11579,d,010919,125613,9
11580,d,010919,125616,8
11581,d,010919,125620,8
11582,d,010919,125623,7
11583,d,010919,125626,7
11584,d,010919,125630,9
11585,d,010919,125633,9
11586,d,010919,125636,10
11587,d,010919,125640,13
11588,d,010919,125643,11
11589,d,010919,125646,13
11590,d,010919,125649,15
11591,d,010919,125653,12
11592,d,010919,125656,15
11593,d,010919,125659,11
11594,d,010919,125703,12
11595,d,010919,125706,9
11596,d,010919,125709,10
11597,d,010919,125713,12
11598,d,010919,125716,11
11599,d,010919,125719,11
11600,d,010919,125722,11
11601,d,010919,125726,15
11602,d,010919,125729,13
11603,d,010919,125732,12
11604,d,010919,125736,9
11605,d,010919,125739,9
11606,d,010919,125742,8
11607,d,010919,125745,7
11608,d,010919,125748,11
11609,d,010919,125752,10
11610,d,010919,125755,9
11611,d,010919,125758,10
11612,d,010919,125801,7
11613,d,010919,125804,14
11614,d,010919,125808,12
11615,d,010919,125811,15
11616,d,010919,125814,11
11617,d,010919,125817,10
11618,d,010919,125821,9
11619,d,010919,125824,6
11620,d,010919,125827,6
11621,d,010919,125831,7
11622,d,010919,125834,6
11623,d,010919,125837,8
11624,d,010919,125840,7
11625,d,010919,125844,7
11626,d,010919,125847,9
11627,d,010919,125851,8
11628,d,010919,125854,11
11629,d,010919,125858,13
11630,d,010919,125901,11
11631,d,010919,125904,9
11632,d,010919,125908,10
11633,d,010919,125911,10
11634,d,010919,125915,9
11635,d,010919,125918,8
11636,d,010919,125921,4
11637,d,010919,125924,4
11638,d,010919,125928,5
11639,d,010919,125931,6
11640,d,010919,125934,5
11641,d,010919,125938,4
11642,d,010919,125941,3
11643,d,010919,125944,3
11644,d,010919,125948,4
11645,d,010919,125951,2
11646,d,010919,125955,5
11647,d,010919,125958,7
11648,d,010919,130001,6
11649,d,010919,130004,6
11650,d,010919,130008,1
11651,d,010919,130011,1
11652,d,010919,130014,0
11653,d,010919,130018,3
11654,d,010919,130021,3
11655,d,010919,130024,5
11656,d,010919,130028,7
11657,d,010919,130031,5
11658,d,010919,130035,2
11659,d,010919,130038,5
11660,d,010919,130041,3
11661,d,010919,130044,2
11662,d,010919,130048,2
11663,d,010919,130051,3
11664,d,010919,130054,4
11665,d,010919,130057,5
11666,d,010919,130101,8
11667,d,010919,130104,7
11668,d,010919,130107,7
11669,d,010919,130110,4
11670,d,010919,130114,5
11671,d,010919,130117,5
11672,d,010919,130120,3
11673,d,010919,130123,3
11674,d,010919,130127,2
11675,d,010919,130130,4
11676,d,010919,130133,6
11677,d,010919,130136,8
11678,d,010919,130139,6
11679,d,010919,130143,8
11680,d,010919,130146,9
11681,d,010919,130149,7
11682,d,010919,130153,8
11683,d,010919,130156,6
11684,d,010919,130159,3
11685,d,010919,130202,4
11686,d,010919,130205,5
11687,d,010919,130209,5
11688,d,010919,130212,6
11689,d,010919,130215,6
11690,d,010919,130218,13
11691,d,010919,130222,12
11692,d,010919,130225,12
11693,d,010919,130228,11
11694,d,010919,130232,9
11695,d,010919,130235,14
11696,d,010919,130238,12
11697,d,010919,130241,10
11698,d,010919,130245,7
11699,d,010919,130248,6
11700,d,010919,130252,4
11701,d,010919,130255,6
11702,d,010919,130258,7
11703,d,010919,130301,9
11704,d,010919,130305,12
11705,d,010919,130308,13
11706,d,010919,130311,15
11707,d,010919,130315,11
11708,d,010919,130318,11
11709,d,010919,130321,8
11710,d,010919,130325,7
11711,d,010919,130328,7
11712,d,010919,130331,6
11713,d,010919,130334,6
11714,d,010919,130338,6
11715,d,010919,130341,5
11716,d,010919,130344,7
11717,d,010919,130348,7
11718,d,010919,130351,8
11719,d,010919,130354,8
11720,d,010919,130358,7
11721,d,010919,130401,10
11722,d,010919,130404,12
11723,d,010919,130408,10
11724,d,010919,130411,11
11725,d,010919,130414,10
11726,d,010919,130417,13
11727,d,010919,130420,10
11728,d,010919,130424,8
11729,d,010919,130427,10
11730,d,010919,130430,9
11731,d,010919,130433,6
11732,d,010919,130437,5
11733,d,010919,130440,6
11734,d,010919,130443,5
11735,d,010919,130446,7
11736,d,010919,130450,5
11737,d,010919,130453,6
11738,d,010919,130456,5
11739,d,010919,130500,10
11740,d,010919,130503,12
11741,d,010919,130506,11
11742,d,010919,130509,10
11743,d,010919,130513,14
11744,d,010919,130516,15
11745,d,010919,130519,11
11746,d,010919,130522,14
11747,d,010919,130526,16
11748,d,010919,130529,11
11749,d,010919,130532,13
11750,d,010919,130535,13
11751,d,010919,130538,11
11752,d,010919,130542,10
11753,d,010919,130545,12
11754,d,010919,130548,9
11755,d,010919,130551,11
11756,d,010919,130555,8
11757,d,010919,130558,12
11758,d,010919,130601,13
11759,d,010919,130604,13
11760,d,010919,130608,12
11761,d,010919,130611,13
11762,d,010919,130614,9
11763,d,010919,130617,9
11764,d,010919,130621,6
11765,d,010919,130624,8
11766,d,010919,130627,7
11767,d,010919,130630,6
11768,d,010919,130634,5
11769,d,010919,130637,4
11770,d,010919,130640,4
11771,d,010919,130643,5
11772,d,010919,130646,4
11773,d,010919,130650,1
11774,d,010919,130653,0
11775,d,010919,130656,0
11776,d,010919,130659,0
11777,d,010919,130702,0
11778,d,010919,130705,0
11779,d,010919,130708,0
11780,d,010919,130712,2
11781,d,010919,130715,4
11782,d,010919,130718,4
11783,d,010919,130721,4
11784,d,010919,130724,6
11785,d,010919,130728,7
11786,d,010919,130731,9
11787,d,010919,130734,6
11788,d,010919,130737,6
11789,d,010919,130741,7
11790,d,010919,130744,5
11791,d,010919,130747,5
11792,d,010919,130750,3
11793,d,010919,130753,2
11794,d,010919,130757,2
11795,d,010919,130800,1
11796,d,010919,130803,1
11797,d,010919,130807,4
11798,d,010919,130810,7
11799,d,010919,130813,10
11800,d,010919,130816,12
11801,d,010919,130820,8
11802,d,010919,130823,7
11803,d,010919,130826,6
11804,d,010919,130829,7
11805,d,010919,130832,7
11806,d,010919,130836,5
11807,d,010919,130839,7
11808,d,010919,130842,6
11809,d,010919,130845,5
11810,d,010919,130848,0
11811,d,010919,130851,0
11812,d,010919,130855,3
11813,d,010919,130858,4
11814,d,010919,130901,5
11815,d,010919,130904,3
11816,d,010919,130908,7
11817,d,010919,130911,4
11818,d,010919,130914,3
11819,d,010919,130917,4
11820,d,010919,130921,3
11821,d,010919,130924,0
11822,d,010919,130927,0
11823,d,010919,130931,1
11824,d,010919,130934,2
11825,d,010919,130937,3
11826,d,010919,130940,3
11827,d,010919,130944,4
11828,d,010919,130947,5
11829,d,010919,130950,2
11830,d,010919,130954,4
11831,d,010919,130957,3
11832,d,010919,131000,5
11833,d,010919,131003,4
11834,d,010919,131007,4
11835,d,010919,131010,6
11836,d,010919,131013,7
11837,d,010919,131017,3
11838,d,010919,131020,0
11839,d,010919,131023,1
11840,d,010919,131026,3
11841,d,010919,131030,7
11842,d,010919,131033,8
11843,d,010919,131036,9
11844,d,010919,131040,9
11845,d,010919,131043,9
11846,d,010919,131046,7
11847,d,010919,131049,5
11848,d,010919,131053,5
11849,d,010919,131056,2
11850,d,010919,131059,5
11851,d,010919,131103,4
11852,d,010919,131106,4
11853,d,010919,131109,5
11854,d,010919,131112,6
11855,d,010919,131116,6
11856,d,010919,131119,9
11857,d,010919,131122,7
11858,d,010919,131126,8
11859,d,010919,131129,11
11860,d,010919,131132,14
11861,d,010919,131135,11
11862,d,010919,131139,9
11863,d,010919,131142,7
11864,d,010919,131145,3
11865,d,010919,131148,2
11866,d,010919,131152,2
11867,d,010919,131155,3
11868,d,010919,131158,0
11869,d,010919,131202,0
11870,d,010919,131205,0
11871,d,010919,131208,0
11872,d,010919,131211,0
11873,d,010919,131215,0
11874,d,010919,131218,0
11875,d,010919,131221,1
11876,d,010919,131225,1
11877,d,010919,131228,2
11878,d,010919,131231,2
11879,d,010919,131234,0
11880,d,010919,131238,0
11881,d,010919,131241,0
11882,d,010919,131244,0
11883,d,010919,131248,0
11884,d,010919,131251,0
11885,d,010919,131254,0
11886,d,010919,131258,0
11887,d,010919,131301,0
11888,d,010919,131304,0
11889,d,010919,131308,0
11890,d,010919,131311,3
11891,d,010919,131314,3
11892,d,010919,131318,2
11893,d,010919,131321,5
11894,d,010919,131325,5
11895,d,010919,131328,4
11896,d,010919,131331,5
11897,d,010919,131335,5
11898,d,010919,131338,1
11899,d,010919,131341,1
11900,d,010919,131344,0
11901,d,010919,131348,0
11902,d,010919,131351,2
11903,d,010919,131354,3
11904,d,010919,131358,3
11905,d,010919,131401,4
11906,d,010919,131404,3
11907,d,010919,131407,6
11908,d,010919,131411,7
11909,d,010919,131414,6
11910,d,010919,131417,4
11911,d,010919,131421,0
11912,d,010919,131424,3
11913,d,010919,131427,5
11914,d,010919,131431,3
11915,d,010919,131434,4
11916,d,010919,131437,2
11917,d,010919,131441,5
11918,d,010919,131444,4
11919,d,010919,131447,3
11920,d,010919,131450,5
11921,d,010919,131454,5
11922,d,010919,131457,1
11923,d,010919,131500,2
11924,d,010919,131503,2
11925,d,010919,131507,2
11926,d,010919,131510,2
11927,d,010919,131513,2
11928,d,010919,131516,0
11929,d,010919,131520,0
11930,d,010919,131523,0
11931,d,010919,131526,2
11932,d,010919,131529,2
11933,d,010919,131533,2
11934,d,010919,131536,0
11935,d,010919,131539,4
11936,d,010919,131542,7
11937,d,010919,131546,6
11938,d,010919,131549,6
11939,d,010919,131552,4
11940,d,010919,131555,1
11941,d,010919,131558,2
11942,d,010919,131602,1
11943,d,010919,131605,2
11944,d,010919,131608,2
11945,d,010919,131611,1
11946,d,010919,131615,1
11947,d,010919,131618,1
11948,d,010919,131621,2
11949,d,010919,131625,2
11950,d,010919,131628,3
11951,d,010919,131631,3
11952,d,010919,131634,4
11953,d,010919,131638,0
11954,d,010919,131641,1
11955,d,010919,131645,1
11956,d,010919,131648,2
11957,d,010919,131651,3
11958,d,010919,131654,2
11959,d,010919,131658,3
11960,d,010919,131701,5
11961,d,010919,131704,4
11962,d,010919,131707,3
11963,d,010919,131711,3
11964,d,010919,131714,2
11965,d,010919,131717,1
11966,d,010919,131720,2
11967,d,010919,131723,2
11968,d,010919,131727,2
11969,d,010919,131730,0
11970,d,010919,131733,3
11971,d,010919,131737,3
11972,d,010919,131740,2
11973,d,010919,131743,6
11974,d,010919,131746,3
11975,d,010919,131749,5
11976,d,010919,131753,5
11977,d,010919,131756,5
11978,d,010919,131800,5
11979,d,010919,131803,2
11980,d,010919,131806,1
11981,d,010919,131809,1
11982,d,010919,131813,1
11983,d,010919,131816,1
11984,d,010919,131819,1
11985,d,010919,131822,2
11986,d,010919,131825,1
11987,d,010919,131829,2
11988,d,010919,131832,1
11989,d,010919,131835,1
11990,d,010919,131838,3
11991,d,010919,131842,4
11992,d,010919,131845,4
11993,d,010919,131848,4
11994,d,010919,131851,5
11995,d,010919,131855,1
11996,d,010919,131858,0
11997,d,010919,131901,1
11998,d,010919,131904,0
11999,d,010919,131908,0
12000,d,010919,131911,0
12001,d,010919,131914,0
12002,d,010919,131917,0
12003,d,010919,131921,1
12004,d,010919,131924,0
12005,d,010919,131927,1
12006,d,010919,131930,2
12007,d,010919,131934,1
12008,d,010919,131937,0
12009,d,010919,131940,0
12010,d,010919,131943,3
12011,d,010919,131947,3
12012,d,010919,131950,3
12013,d,010919,131953,6
12014,d,010919,131956,5
12015,d,010919,132000,7
12016,d,010919,132003,7
12017,d,010919,132006,5
12018,d,010919,132010,5
12019,d,010919,132013,6
12020,d,010919,132016,7
12021,d,010919,132019,4
12022,d,010919,132023,3
12023,d,010919,132026,5
12024,d,010919,132029,4
12025,d,010919,132033,3
12026,d,010919,132036,2
12027,d,010919,132039,1
12028,d,010919,132042,1
12029,d,010919,132046,1
12030,d,010919,132049,2
12031,d,010919,132052,2
12032,d,010919,132056,2
12033,d,010919,132059,3
12034,d,010919,132102,3
12035,d,010919,132105,2
12036,d,010919,132109,2
12037,d,010919,132112,0
12038,d,010919,132115,2
12039,d,010919,132118,3
12040,d,010919,132122,4
12041,d,010919,132125,6
12042,d,010919,132128,5
12043,d,010919,132131,6
12044,d,010919,132135,4
12045,d,010919,132138,6
12046,d,010919,132141,7
12047,d,010919,132145,6
12048,d,010919,132148,7
12049,d,010919,132151,2
12050,d,010919,132154,4
12051,d,010919,132158,3
12052,d,010919,132201,0
12053,d,010919,132204,0
12054,d,010919,132208,0
12055,d,010919,132211,0
12056,d,010919,132214,1
12057,d,010919,132217,2
12058,d,010919,132221,3
12059,d,010919,132224,2
12060,d,010919,132227,3
12061,d,010919,132231,5
12062,d,010919,132234,5
12063,d,010919,132237,3
12064,d,010919,132240,1
12065,d,010919,132244,4
12066,d,010919,132247,5
12067,d,010919,132250,4
12068,d,010919,132254,4
12069,d,010919,132257,0
12070,d,010919,132300,0
12071,d,010919,132303,0
12072,d,010919,132307,0
12073,d,010919,132310,0
12074,d,010919,132313,0
12075,d,010919,132317,0
12076,d,010919,132320,0
12077,d,010919,132323,0
12078,d,010919,132326,0
12079,d,010919,132330,2
12080,d,010919,132333,0
12081,d,010919,132336,1
12082,d,010919,132339,3
12083,d,010919,132343,2
12084,d,010919,132346,2
12085,d,010919,132349,1
12086,d,010919,132352,3
12087,d,010919,132356,4
12088,d,010919,132359,4
12089,d,010919,132402,6
12090,d,010919,132406,3
12091,d,010919,132409,1
12092,d,010919,132412,0
12093,d,010919,132415,0
12094,d,010919,132418,0
12095,d,010919,132422,0
12096,d,010919,132425,0
12097,d,010919,132428,0
12098,d,010919,132431,0
12099,d,010919,132435,1
12100,d,010919,132438,1
12101,d,010919,132441,2
12102,d,010919,132444,1
12103,d,010919,132448,0
12104,d,010919,132451,0
12105,d,010919,132454,2
12106,d,010919,132457,3
12107,d,010919,132501,4
12108,d,010919,132504,3
12109,d,010919,132507,0
12110,d,010919,132511,0
12111,d,010919,132514,3
12112,d,010919,132517,4
12113,d,010919,132520,4
12114,d,010919,132524,7
12115,d,010919,132527,5
12116,d,010919,132530,8
12117,d,010919,132533,10
12118,d,010919,132537,8
12119,d,010919,132540,8
12120,d,010919,132543,10
12121,d,010919,132547,6
12122,d,010919,132550,6
12123,d,010919,132553,5
12124,d,010919,132557,4
12125,d,010919,132600,3
12126,d,010919,132603,4
12127,d,010919,132607,5
12128,d,010919,132610,4
12129,d,010919,132613,6
12130,d,010919,132616,5
12131,d,010919,132619,2
12132,d,010919,132623,1
12133,d,010919,132626,0
12134,d,010919,132629,2
12135,d,010919,132632,1
12136,d,010919,132636,3
12137,d,010919,132639,2
12138,d,010919,132642,3
12139,d,010919,132645,5
12140,d,010919,132649,5
12141,d,010919,132652,3
12142,d,010919,132655,2
12143,d,010919,132658,4
12144,d,010919,132702,2
12145,d,010919,132705,2
12146,d,010919,132708,1
12147,d,010919,132711,0
12148,d,010919,132715,1
12149,d,010919,132718,2
12150,d,010919,132721,3
12151,d,010919,132725,5
12152,d,010919,132728,4
12153,d,010919,132731,6
12154,d,010919,132734,6
12155,d,010919,132738,2
12156,d,010919,132741,5
12157,d,010919,132744,2
12158,d,010919,132748,4
12159,d,010919,132751,6
12160,d,010919,132754,6
12161,d,010919,132757,9
12162,d,010919,132801,9
12163,d,010919,132804,8
12164,d,010919,132807,5
12165,d,010919,132811,4
12166,d,010919,132814,2
12167,d,010919,132817,0
12168,d,010919,132820,3
12169,d,010919,132824,5
12170,d,010919,132827,4
12171,d,010919,132830,4
12172,d,010919,132833,7
12173,d,010919,132837,6
12174,d,010919,132840,6
12175,d,010919,132844,6
12176,d,010919,132847,4
12177,d,010919,132850,4
12178,d,010919,132853,2
12179,d,010919,132857,3
12180,d,010919,132900,3
12181,d,010919,132903,5
12182,d,010919,132907,5
12183,d,010919,132910,8
12184,d,010919,132913,6
12185,d,010919,132916,6
12186,d,010919,132920,4
12187,d,010919,132923,3
12188,d,010919,132926,4
12189,d,010919,132930,2
12190,d,010919,132933,4
12191,d,010919,132936,2
12192,d,010919,132940,2
12193,d,010919,132943,2
12194,d,010919,132946,0
12195,d,010919,132949,0
12196,d,010919,132953,0
12197,d,010919,132956,0
12198,d,010919,132959,0
12199,d,010919,133003,0
12200,d,010919,133006,0
12201,d,010919,133009,0
12202,d,010919,133012,0
12203,d,010919,133016,0
12204,d,010919,133019,0
12205,d,010919,133022,1
12206,d,010919,133026,2
12207,d,010919,133029,1
12208,d,010919,133032,1
12209,d,010919,133036,2
12210,d,010919,133039,2
12211,d,010919,133042,2
12212,d,010919,133046,1
12213,d,010919,133049,2
12214,d,010919,133052,2
12215,d,010919,133056,1
12216,d,010919,133100,1
12217,d,010919,133103,0
12218,d,010919,133106,0
12219,d,010919,133110,0
12220,d,010919,133113,2
12221,d,010919,133116,3
12222,d,010919,133120,2
12223,d,010919,133123,1
12224,d,010919,133126,0
12225,d,010919,133130,2
12226,d,010919,133133,3
12227,d,010919,133136,3
12228,d,010919,133140,2
12229,d,010919,133143,7
12230,d,010919,133146,8
12231,d,010919,133149,6
12232,d,010919,133153,9
12233,d,010919,133156,8
12234,d,010919,133200,5
12235,d,010919,133203,4
12236,d,010919,133206,4
12237,d,010919,133209,1
12238,d,010919,133213,4
12239,d,010919,133216,3
12240,d,010919,133220,5
12241,d,010919,133223,5
12242,d,010919,133226,7
12243,d,010919,133230,11
12244,d,010919,133233,10
12245,d,010919,133237,9
12246,d,010919,133240,8
12247,d,010919,133243,10
12248,d,010919,133247,4
12249,d,010919,133250,7
12250,d,010919,133253,7
